age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,dayofweek_encoded,poutcome_encoded
30,3,-1,0,-1.8,93.876,-40,0.682,5008.7,8,2,3,0,0,1,6,0,1
34,1,3,2,-1.7,94.055,-39.8,0.715,4991.6,0,1,6,0,0,0,4,4,2
56,1,7,2,-3.4,92.649,-30.1,0.72,5017.5,3,0,5,1,0,0,7,3,0
40,3,-1,0,1.4,93.918,-42.7,4.963,5228.1,6,2,6,1,0,0,3,4,1
30,1,-1,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,0,0,0,4,2,1
37,1,-1,0,1.4,93.444,-36.1,4.966,5228.1,9,2,5,1,0,0,1,3,1
37,1,-1,0,-2.9,92.201,-31.4,0.884,5076.2,1,1,2,0,0,0,1,1,1
54,1,-1,0,-3,92.713,-33,0.717,5023.5,1,1,3,0,0,0,2,1,1
50,1,-1,0,-0.1,93.2,-42,4.021,5195.8,9,1,2,0,0,0,7,0,1
59,3,-1,1,-3.4,92.431,-26.9,0.743,5017.5,9,1,6,1,0,0,8,1,0
70,2,-1,0,-1.8,93.075,-47.1,1.415,5099.1,5,1,0,1,0,0,0,4,1
42,1,-1,0,1.1,93.994,-36.4,4.857,5191,4,1,6,0,0,1,6,3,1
52,1,-1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,1,0,1,3,1
30,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,0,2,6,0,0,0,0,2,1
28,3,-1,0,1.4,93.918,-42.7,4.961,5228.1,9,2,6,0,0,0,3,3,1
29,1,-1,0,-2.9,92.963,-40.8,1.268,5076.2,9,1,3,0,0,0,4,0,1
77,7,-1,0,-1.8,93.749,-34.6,0.644,5008.7,5,1,3,1,0,0,0,2,1
55,2,-1,0,-0.1,93.2,-42,4.153,5195.8,0,1,5,1,1,1,7,3,1
21,2,-1,0,-2.9,92.963,-40.8,1.268,5076.2,8,2,6,0,0,0,4,0,1
28,2,-1,0,-1.8,92.843,-50,1.548,5099.1,0,2,6,0,0,0,5,4,1
28,2,-1,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,3,0,0,0,4,1,1
56,1,6,1,-3.4,92.431,-26.9,0.733,5017.5,9,1,0,0,0,0,8,2,2
45,1,-1,0,-0.1,93.2,-42,4.076,5195.8,4,1,5,0,0,0,7,2,1
25,1,-1,0,-1.1,94.199,-37.5,0.876,4963.6,8,2,3,0,0,1,9,1,1
59,2,3,1,-3.4,92.379,-29.8,0.803,5017.5,4,1,6,1,0,0,9,0,2
25,2,-1,0,-1.7,94.055,-39.8,0.72,4991.6,8,2,3,0,0,0,4,1,1
41,2,-1,0,-1.8,93.075,-47.1,1.365,5099.1,9,0,5,1,0,0,0,2,1
76,2,3,1,-3.4,92.379,-29.8,0.781,5017.5,5,1,0,1,0,0,9,4,2
52,2,-1,1,-0.1,93.2,-42,4.191,5195.8,7,0,3,1,1,0,7,1,0
84,1,-1,0,-3,92.713,-33,0.715,5023.5,5,1,3,0,0,0,2,3,1
56,1,7,2,-3.4,92.649,-30.1,0.72,5017.5,3,0,5,1,0,0,7,3,0
31,1,-1,0,-0.1,93.798,-40.4,4.86,5195.8,0,2,6,1,0,1,8,3,1
75,1,-1,2,-1.7,94.215,-40.3,0.81,4991.6,5,1,6,1,0,0,3,2,0
48,1,-1,0,-2.9,92.201,-31.4,0.861,5076.2,9,1,3,1,0,0,1,1,1
31,1,-1,1,-1.8,92.893,-46.2,1.334,5099.1,7,1,3,1,0,0,6,4,0
47,3,-1,0,-1.8,92.893,-46.2,1.299,5099.1,0,2,3,1,0,0,6,1,1
32,2,-1,0,1.4,93.444,-36.1,4.966,5228.1,9,1,6,1,0,0,1,3,1
33,1,6,2,-1.7,94.027,-38.3,0.899,4991.6,4,1,6,0,0,1,1,2,2
36,1,3,2,-1.7,94.055,-39.8,0.737,4991.6,4,1,6,0,0,0,4,3,2
46,6,-1,0,1.4,94.465,-41.8,4.958,5228.1,9,1,6,0,1,1,4,2,1
56,2,-1,1,-1.7,94.215,-40.3,0.87,4991.6,9,1,5,0,0,0,3,1,0
33,2,12,2,-1.7,94.055,-39.8,0.767,4991.6,7,1,3,1,0,0,4,4,2
50,1,3,1,-3.4,92.649,-30.1,0.714,5017.5,0,1,6,1,0,0,7,1,2
32,8,-1,0,-1.8,92.843,-50,1.52,5099.1,0,2,6,1,0,0,5,1,1
38,1,-1,0,1.4,93.918,-42.7,4.963,5228.1,1,1,1,0,0,0,3,2,1
31,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,7,1,2,0,0,0,3,4,1
59,1,-1,0,1.4,94.465,-41.8,4.962,5228.1,5,1,2,1,0,1,4,4,1
33,1,-1,0,-1.8,92.893,-46.2,1.313,5099.1,1,1,2,1,0,0,6,0,1
37,1,-1,0,-2.9,92.963,-40.8,1.26,5076.2,6,1,5,0,0,0,4,4,1
55,1,-1,1,-3,92.713,-33,0.72,5023.5,9,1,3,1,0,0,2,2,0
38,1,-1,0,1.4,94.465,-41.8,4.864,5228.1,0,2,6,1,0,1,4,3,1
29,1,-1,1,-1.8,93.749,-34.6,0.645,5008.7,9,1,6,1,0,0,0,1,0
24,3,-1,0,1.4,93.918,-42.7,4.958,5228.1,7,2,3,0,0,0,3,2,1
41,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,2,2,3,1,0,0,3,2,1
37,6,-1,0,1.4,93.918,-42.7,4.961,5228.1,0,2,3,0,0,0,3,3,1
42,1,-1,0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,0,1,0,3,2,1
64,1,3,2,-2.9,92.201,-31.4,0.854,5076.2,5,1,0,1,0,0,1,4,2
27,1,-1,0,-1.8,92.843,-50,1.531,5099.1,3,1,3,1,0,0,5,0,1
56,1,-1,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,6,1,0,0,6,1,1
41,1,-1,0,-1.8,93.749,-34.6,0.645,5008.7,0,1,6,1,0,0,0,0,1
29,1,-1,0,-1.8,93.876,-40,0.699,5008.7,7,2,3,1,0,1,6,2,1
22,2,-1,3,-1.1,94.199,-37.5,0.882,4963.6,0,2,6,1,0,0,9,1,0
50,1,-1,0,-1.8,92.893,-46.2,1.344,5099.1,1,1,0,1,0,0,6,3,1
43,1,-1,0,-1.8,93.369,-34.8,0.651,5008.7,6,1,6,1,0,0,5,4,1
31,2,-1,1,-2.9,92.963,-40.8,1.26,5076.2,0,1,6,0,0,0,4,2,0
46,1,-1,0,-0.1,93.798,-40.4,4.912,5195.8,0,0,6,0,0,1,8,1,1
27,1,-1,0,-1.8,93.075,-47.1,1.392,5099.1,0,2,6,1,0,0,0,1,1
20,5,-1,0,-1.8,92.893,-46.2,1.354,5099.1,9,2,6,0,0,0,6,1,1
29,2,-1,0,-1.8,92.893,-46.2,1.244,5099.1,0,1,3,1,0,0,6,1,1
52,2,3,1,-2.9,92.963,-40.8,1.268,5076.2,1,2,2,0,0,0,4,0,2
42,1,-1,0,1.1,93.994,-36.4,4.857,5191,7,1,5,1,0,1,6,3,1
23,1,3,1,-1.1,94.601,-49.5,1.029,4963.6,8,2,3,0,1,0,8,0,2
56,4,-1,0,1.1,93.994,-36.4,4.857,5191,1,1,5,1,0,1,6,1,1
29,6,-1,0,-2.9,92.469,-33.6,1.059,5076.2,9,2,6,0,0,0,3,0,1
31,4,-1,1,-1.7,94.215,-40.3,0.899,4991.6,9,2,6,0,0,0,3,2,0
36,2,-1,0,1.4,94.465,-41.8,4.958,5228.1,1,1,1,1,0,1,4,2,1
40,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,1,1,5,1,1,0,3,1,1
39,2,-1,1,-1.7,94.055,-39.8,0.702,4991.6,9,1,6,0,1,0,4,3,0
27,1,-1,0,-1.8,93.369,-34.8,0.653,5008.7,8,2,3,0,0,0,5,0,1
55,1,-1,0,-2.9,92.201,-31.4,0.825,5076.2,2,0,2,1,0,0,1,0,1
32,1,-1,0,-2.9,92.963,-40.8,1.266,5076.2,0,2,6,1,0,0,4,1,1
40,1,-1,0,-2.9,92.963,-40.8,1.252,5076.2,10,2,0,0,0,0,4,3,1
52,2,11,3,-1.8,93.369,-34.8,0.654,5008.7,7,1,3,1,0,0,5,2,0
34,1,-1,0,-1.8,92.893,-46.2,1.281,5099.1,3,2,3,0,0,0,6,4,1
24,1,-1,0,1.4,94.465,-41.8,4.962,5228.1,1,2,0,0,0,1,4,4,1
46,3,-1,0,1.4,93.444,-36.1,4.967,5228.1,4,1,3,1,1,0,1,4,1
42,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,1,1,2,0,0,0,3,3,1
29,1,-1,0,1.1,93.994,-36.4,4.857,5191,9,2,6,1,0,1,6,3,1
78,1,13,2,-1.7,94.215,-40.3,0.87,4991.6,5,1,0,1,0,0,3,1,2
39,1,12,2,-1.8,93.369,-34.8,0.639,5008.7,9,0,3,0,0,0,5,1,2
43,2,-1,0,-3,92.713,-33,0.707,5023.5,1,1,2,1,0,0,2,3,1
32,1,-1,0,-1.1,94.601,-49.5,0.959,4963.6,9,1,5,0,0,0,8,4,1
42,1,3,1,-3.4,92.431,-26.9,0.728,5017.5,4,1,6,0,0,1,8,3,2
31,2,-1,0,-1.8,93.876,-40,0.692,5008.7,0,1,5,1,1,0,6,2,1
71,1,6,2,-2.9,92.201,-31.4,0.851,5076.2,5,2,6,1,0,0,1,2,0
45,2,-1,0,-2.9,92.963,-40.8,1.266,5076.2,1,1,2,0,0,0,4,1,1
45,1,-1,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,6,0,0,0,6,1,1
27,1,-1,0,-1.8,93.369,-34.8,0.653,5008.7,8,2,3,0,0,0,5,0,1
26,1,4,1,-2.9,92.201,-31.4,0.879,5076.2,8,2,2,1,0,0,1,4,2
30,1,-1,0,1.4,94.465,-41.8,4.865,5228.1,7,0,2,0,0,1,4,1,1
20,1,-1,0,-2.9,92.201,-31.4,0.884,5076.2,8,2,3,0,1,0,1,4,1
33,1,3,3,-1.1,94.601,-49.5,1.025,4963.6,0,2,6,1,0,0,8,2,2
38,1,-1,0,-0.1,93.798,-40.4,4.918,5195.8,0,1,3,1,0,1,8,0,1
29,1,-1,0,-2.9,92.469,-33.6,1.059,5076.2,0,2,3,0,0,0,3,0,1
35,3,-1,0,-0.1,93.2,-42,4.12,5195.8,9,2,3,1,1,0,7,4,1
29,2,3,4,-1.7,94.055,-39.8,0.715,4991.6,0,2,6,0,0,0,4,4,2
28,2,4,1,-2.9,92.963,-40.8,1.26,5076.2,7,2,1,0,0,0,4,4,2
37,5,4,2,-1.7,94.215,-40.3,0.896,4991.6,0,1,6,1,0,0,3,0,2
74,1,-1,1,-2.9,92.201,-31.4,0.861,5076.2,5,1,2,1,0,0,1,1,0
30,1,3,1,-2.9,92.963,-40.8,1.268,5076.2,0,2,6,0,1,0,4,0,2
30,3,-1,0,-1.8,93.075,-47.1,1.483,5099.1,0,1,6,1,0,0,0,2,1
27,3,6,2,-3,92.713,-33,0.707,5023.5,9,2,6,1,0,0,2,3,2
30,3,-1,0,-1.8,93.075,-47.1,1.435,5099.1,6,2,6,0,0,0,0,2,1
34,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,0,2,6,0,0,0,5,3,2
30,2,-1,0,-1.8,93.075,-47.1,1.365,5099.1,9,1,6,1,1,0,0,2,1
59,1,-1,0,-2.9,92.963,-40.8,1.268,5076.2,0,1,6,1,0,0,4,0,1
29,2,7,2,-3.4,92.649,-30.1,0.714,5017.5,0,2,3,1,0,0,7,0,2
30,1,0,2,-1.7,94.027,-38.3,0.9,4991.6,0,2,6,1,0,0,1,4,2
88,2,-1,0,-1.8,92.843,-50,1.663,5099.1,5,0,0,0,0,0,5,4,1
57,2,-1,0,1.4,93.918,-42.7,4.962,5228.1,6,1,6,0,1,0,3,2,1
34,1,-1,0,-2.9,92.201,-31.4,0.884,5076.2,9,2,5,0,0,0,1,4,1
30,3,-1,0,-1.8,93.876,-40,0.682,5008.7,8,2,3,0,0,1,6,0,1
32,1,-1,1,-3.4,92.649,-30.1,0.72,5017.5,0,2,3,0,0,0,7,3,0
40,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,1,1,2,0,0,0,0,2,1
34,2,-1,0,-1.8,92.893,-46.2,1.25,5099.1,0,2,3,1,0,0,6,0,1
45,1,-1,0,1.4,93.444,-36.1,4.964,5228.1,1,1,1,0,0,0,1,4,1
30,3,-1,0,-1.8,93.876,-40,0.682,5008.7,8,2,3,0,0,1,6,0,1
54,1,-1,0,-3.4,92.649,-30.1,0.72,5017.5,0,1,6,1,1,0,7,3,1
50,1,15,2,-2.9,92.201,-31.4,0.829,5076.2,0,1,6,0,1,0,1,2,0
37,1,-1,0,1.4,93.444,-36.1,4.967,5228.1,0,1,6,0,0,0,1,4,1
31,1,-1,0,1.4,93.444,-36.1,4.966,5228.1,0,2,6,0,0,0,1,3,1
33,3,-1,0,-1.7,94.215,-40.3,0.79,4991.6,0,1,6,1,1,0,3,0,1
45,2,3,2,-1.1,94.199,-37.5,0.886,4963.6,4,1,6,0,0,0,9,4,2
45,2,-1,0,-3.4,92.649,-30.1,0.722,5017.5,1,1,3,1,0,0,7,1,1
36,3,-1,0,1.4,93.444,-36.1,4.965,5228.1,9,1,5,0,0,0,1,1,1
39,3,-1,0,-1.1,94.199,-37.5,0.884,4963.6,4,1,6,1,0,0,9,2,1
23,1,-1,0,1.4,93.918,-42.7,4.957,5228.1,1,2,3,1,0,0,3,4,1
26,2,-1,0,-1.8,92.893,-46.2,1.259,5099.1,8,2,5,0,1,0,6,0,1
52,3,-1,0,1.4,93.918,-42.7,4.962,5228.1,7,1,3,1,0,0,3,0,1
44,2,-1,0,1.4,93.918,-42.7,4.962,5228.1,1,2,3,0,0,0,3,1,1
60,3,-1,1,-1.7,94.055,-39.8,0.723,4991.6,3,1,0,1,0,0,4,3,0
51,1,-1,1,-1.8,92.893,-46.2,1.25,5099.1,1,1,2,0,0,0,6,0,0
30,1,-1,0,-1.8,92.893,-46.2,1.281,5099.1,2,1,6,0,0,0,6,4,1
35,6,6,1,-1.7,94.215,-40.3,0.835,4991.6,9,2,5,1,0,0,3,3,2
41,1,-1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,4,0,1
44,1,-1,0,-1.8,92.893,-46.2,1.244,5099.1,4,2,3,1,0,0,6,1,1
40,2,3,2,-1.7,94.215,-40.3,0.896,4991.6,4,1,6,0,0,1,3,0,2
42,1,-1,0,-3.4,92.431,-26.9,0.743,5017.5,4,2,6,0,0,0,8,1,1
31,2,-1,1,-2.9,92.963,-40.8,1.26,5076.2,0,1,6,0,0,0,4,2,0
31,1,-1,0,-2.9,92.963,-40.8,1.266,5076.2,7,1,2,1,0,0,4,1,1
62,2,-1,1,-2.9,92.201,-31.4,0.825,5076.2,5,1,5,1,1,0,1,0,0
36,1,-1,0,-0.1,93.2,-42,4.021,5195.8,7,1,1,0,0,0,7,0,1
43,1,-1,1,-1.8,92.893,-46.2,1.25,5099.1,2,1,5,1,0,0,6,0,0
58,1,-1,0,-3.4,92.431,-26.9,0.724,5017.5,10,0,2,1,0,1,8,4,1
32,1,-1,1,-3.4,92.649,-30.1,0.72,5017.5,0,2,3,0,0,0,7,3,0
45,1,6,2,-1.8,93.876,-40,0.683,5008.7,1,1,5,1,0,1,6,2,2
27,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,9,2,3,1,0,0,3,0,1
29,2,-1,0,-3.4,92.379,-29.8,0.788,5017.5,6,2,6,1,0,0,9,3,1
26,3,6,2,-1.7,94.215,-40.3,0.861,4991.6,9,2,6,1,0,0,3,0,2
35,1,-1,0,-1.8,92.893,-46.2,1.344,5099.1,1,2,3,0,0,0,6,3,1
26,3,6,3,-1.1,94.199,-37.5,0.881,4963.6,0,2,6,1,0,0,9,3,2
29,1,3,1,-3.4,92.649,-30.1,0.714,5017.5,9,1,6,1,0,0,7,0,2
44,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,0,1,3,0,0,0,3,4,1
51,3,-1,0,-1.7,94.215,-40.3,0.896,4991.6,5,0,3,0,0,0,3,4,1
31,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,7,1,2,0,0,0,3,4,1
28,2,-1,0,-1.8,92.893,-46.2,1.327,5099.1,0,2,3,0,0,0,6,2,1
34,1,-1,0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,1,0,0,1,4,1
29,2,-1,2,-1.8,93.876,-40,0.699,5008.7,9,1,5,0,0,0,6,0,0
55,1,-1,0,1.4,94.465,-41.8,4.958,5228.1,9,0,5,0,0,1,4,2,1
32,1,-1,0,-1.8,92.843,-50,1.52,5099.1,0,1,6,1,0,0,5,1,1
30,2,3,2,-2.9,92.201,-31.4,0.821,5076.2,8,1,6,0,0,0,1,1,2
30,1,-1,0,-1.8,92.843,-50,1.811,5099.1,4,1,6,0,0,0,5,1,1
38,2,-1,0,-0.1,93.2,-42,4.153,5195.8,6,1,5,0,0,0,7,3,1
48,1,6,1,-3.4,92.431,-26.9,0.74,5017.5,4,1,6,0,0,0,8,4,2
43,1,-1,0,-0.1,93.798,-40.4,4.936,5195.8,6,1,3,1,0,1,8,4,1
65,2,12,1,-1.1,94.601,-49.5,1.029,4963.6,5,1,3,1,1,0,8,0,2
28,1,4,1,-2.9,92.963,-40.8,1.26,5076.2,4,2,6,1,0,0,4,2,2
48,1,6,2,-1.8,93.749,-34.6,0.644,5008.7,0,1,6,1,1,0,0,2,2
46,1,-1,0,-1.1,94.199,-37.5,0.88,4963.6,7,1,6,1,0,0,9,4,1
27,5,-1,0,1.4,93.918,-42.7,4.961,5228.1,0,2,5,0,0,0,3,3,1
39,1,3,2,-1.8,93.876,-40,0.668,5008.7,0,1,3,1,0,0,6,3,2
41,3,-1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,0,0,0
28,4,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,0,0,1,6,1,1
58,3,-1,0,1.4,93.444,-36.1,4.966,5228.1,6,1,6,0,0,0,1,0,1
24,2,-1,1,-3.4,92.431,-26.9,0.737,5017.5,4,2,6,1,0,0,8,3,0
56,2,-1,0,-0.1,93.2,-42,4.021,5195.8,5,1,0,1,0,0,7,0,1
23,1,-1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,1,0,0,0,4,1
26,1,-1,0,-1.8,92.893,-46.2,1.354,5099.1,7,2,3,1,0,0,6,1,1
50,4,-1,0,1.4,93.444,-36.1,4.965,5228.1,4,1,6,1,0,0,1,1,1
71,1,6,2,-2.9,92.201,-31.4,0.851,5076.2,5,2,6,1,0,0,1,2,0
62,1,1,6,-1.1,94.767,-50.8,1.031,4963.6,5,1,6,1,0,0,7,2,2
37,9,-1,0,1.4,94.465,-41.8,4.96,5228.1,4,1,6,0,0,1,4,1,1
56,2,-1,1,-1.7,94.215,-40.3,0.87,4991.6,9,1,5,0,0,0,3,1,0
23,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,8,2,6,1,0,0,7,4,2
38,1,-1,0,-1.8,93.369,-34.8,0.65,5008.7,7,1,3,1,0,0,5,2,1
31,2,-1,0,-2.9,92.963,-40.8,1.26,5076.2,7,1,3,1,0,0,4,4,1
26,1,13,1,-2.9,92.469,-33.6,1.044,5076.2,7,2,3,1,0,0,3,3,2
35,1,-1,0,-0.1,93.2,-42,4.153,5195.8,0,2,6,0,0,0,7,3,1
41,1,-1,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,1,0,0,4,1,1
71,1,-1,0,-3.4,92.649,-30.1,0.72,5017.5,5,1,5,1,1,1,7,3,1
64,1,-1,1,-2.9,92.201,-31.4,0.859,5076.2,5,1,3,0,0,0,1,3,0
35,3,-1,0,-1.8,93.369,-34.8,0.655,5008.7,7,2,3,1,0,1,5,3,1
26,1,-1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,1,0,0,0,1,1
30,3,-1,0,-1.8,93.876,-40,0.682,5008.7,8,2,3,0,0,1,6,0,1
31,2,-1,0,1.4,93.918,-42.7,4.958,5228.1,7,2,2,1,0,0,3,2,1
60,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,0,1,5,1,0,0,0,2,1
55,1,-1,1,-3,92.713,-33,0.72,5023.5,9,1,3,1,0,0,2,2,0
27,2,8,2,-3.4,92.649,-30.1,0.715,5017.5,1,2,3,0,0,0,7,3,0
34,3,-1,0,-1.7,94.215,-40.3,0.793,4991.6,9,2,6,1,0,0,3,1,1
78,2,-1,1,-3.4,92.649,-30.1,0.718,5017.5,5,1,5,0,0,0,7,0,0
39,5,-1,0,1.1,93.994,-36.4,4.857,5191,9,2,5,0,0,1,6,0,1
26,2,-1,0,-1.8,92.893,-46.2,1.27,5099.1,6,1,6,0,0,0,6,4,1
28,4,-1,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,6,0,1,0,6,2,1
39,3,3,1,-1.8,92.893,-46.2,1.354,5099.1,0,1,3,1,0,0,6,1,2
52,2,3,1,-2.9,92.963,-40.8,1.268,5076.2,1,2,2,0,0,0,4,0,2
31,1,-1,0,-1.8,93.749,-34.6,0.659,5008.7,6,2,6,0,0,0,0,2,1
29,1,-1,0,1.4,94.465,-41.8,4.962,5228.1,4,1,6,0,0,1,4,4,1
31,1,-1,0,-1.8,92.893,-46.2,1.266,5099.1,2,2,6,1,0,0,6,2,1
58,2,-1,0,1.4,94.465,-41.8,4.955,5228.1,5,1,3,1,0,1,4,2,1
21,1,-1,0,-3.4,92.431,-26.9,0.739,5017.5,8,2,3,0,0,0,8,1,1
76,2,-1,0,-2.9,92.201,-31.4,0.881,5076.2,5,1,0,1,0,0,1,0,1
31,1,6,1,-0.1,93.2,-42,4.12,5195.8,1,2,3,1,0,0,7,4,2
50,3,-1,0,1.1,93.994,-36.4,4.857,5191,9,1,3,1,0,1,6,0,1
56,1,-1,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,6,1,0,0,6,1,1
31,2,-1,0,1.4,94.465,-41.8,4.864,5228.1,1,2,2,0,0,1,4,4,1
73,7,-1,0,-3.4,92.649,-30.1,0.716,5017.5,5,1,6,0,1,0,7,2,1
29,2,-1,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,2,0,0,0,6,2,1
34,2,-1,1,-3.4,92.649,-30.1,0.722,5017.5,0,2,3,1,0,0,7,1,0
48,8,-1,0,1.4,93.444,-36.1,4.964,5228.1,9,1,5,1,0,0,1,0,1
32,2,-1,0,-1.8,92.843,-50,1.556,5099.1,9,0,5,1,0,0,5,3,1
28,1,-1,0,-1.8,92.843,-50,1.531,5099.1,0,2,3,1,0,1,5,0,1
45,4,-1,0,-3.4,92.379,-29.8,0.797,5017.5,3,2,0,0,0,1,9,1,1
46,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,0,1,1,0,0,0,0,2,1
29,1,-1,0,-2.9,92.963,-40.8,1.266,5076.2,0,1,3,1,0,0,4,1,1
32,1,-1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,1,0,0,1,4,1
50,1,-1,0,-0.1,93.2,-42,4.076,5195.8,1,1,5,0,0,0,7,2,1
37,2,-1,0,-3.4,92.379,-29.8,0.813,5017.5,0,1,6,1,0,0,9,4,1
44,1,-1,0,-0.2,92.756,-45.9,3.053,5176.3,1,1,0,1,1,1,2,1,1
31,2,-1,0,1.1,93.994,-36.4,4.86,5191,1,1,2,0,0,1,6,2,1
39,1,-1,0,-0.1,93.798,-40.4,4.921,5195.8,9,1,5,0,0,1,8,2,1
36,2,-1,0,-2.9,92.963,-40.8,1.268,5076.2,9,2,5,0,0,0,4,0,1
34,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,0,2,6,0,0,0,5,3,2
38,2,-1,0,-1.8,92.843,-50,1.811,5099.1,0,2,6,1,0,0,5,1,1
30,1,-1,0,-1.7,94.027,-38.3,0.886,4991.6,0,2,6,0,0,0,1,3,1
72,1,3,2,-3.4,92.379,-29.8,0.803,5017.5,5,1,0,0,0,0,9,0,2
88,1,-1,0,-1.8,92.843,-50,1.663,5099.1,5,0,0,0,0,0,5,4,1
29,4,-1,0,-1.8,92.893,-46.2,1.327,5099.1,0,2,2,1,0,0,6,2,1
44,4,-1,0,-1.7,94.027,-38.3,0.896,4991.6,5,2,3,0,0,0,1,1,1
24,7,-1,0,1.4,93.918,-42.7,4.958,5228.1,9,2,1,1,0,1,3,2,1
51,9,-1,0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,1,0,0,1,4,1
21,1,-1,0,-1.7,94.055,-39.8,0.72,4991.6,8,2,3,1,0,0,4,1,1
63,2,-1,0,-1.7,94.215,-40.3,0.885,4991.6,0,1,6,1,0,0,3,0,1
76,2,6,2,-1.8,93.876,-40,0.684,5008.7,5,1,0,1,0,0,6,0,2
28,1,-1,1,-2.9,92.963,-40.8,1.266,5076.2,0,2,6,0,0,0,4,1,0
26,7,-1,0,1.4,93.918,-42.7,4.957,5228.1,7,2,3,0,0,0,3,0,1
36,1,-1,0,1.4,94.465,-41.8,4.96,5228.1,9,1,6,0,0,1,4,1,1
57,6,-1,0,1.4,93.918,-42.7,4.961,5228.1,1,0,1,0,0,0,3,3,1
37,4,-1,0,1.4,94.465,-41.8,4.961,5228.1,4,1,6,0,0,1,4,3,1
65,1,3,3,-3.4,92.649,-30.1,0.714,5017.5,5,1,6,0,0,0,7,0,2
32,1,-1,0,-3.4,92.431,-26.9,0.728,5017.5,9,2,6,1,0,0,8,3,1
46,3,-1,0,1.4,93.444,-36.1,4.967,5228.1,1,1,0,1,0,0,1,4,1
44,6,-1,0,1.4,93.444,-36.1,4.962,5228.1,0,1,2,1,1,0,1,2,1
24,3,-1,0,-3,92.713,-33,0.712,5023.5,8,2,3,1,0,0,2,2,1
37,1,-1,1,-1.1,94.199,-37.5,0.886,4963.6,0,1,6,1,0,0,9,4,0
52,2,11,3,-1.8,93.369,-34.8,0.654,5008.7,7,1,3,1,0,0,5,2,0
36,1,-1,0,-2.9,92.201,-31.4,0.859,5076.2,0,2,6,0,0,0,1,3,1
35,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,4,1,6,0,0,0,0,2,1
39,1,3,5,-1.7,94.055,-39.8,0.72,4991.6,9,1,6,1,0,0,4,1,2
33,1,-1,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,6,2,0
43,1,-1,0,-1.8,92.893,-46.2,1.291,5099.1,1,1,0,0,0,0,6,3,1
31,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,6,2,6,1,0,0,0,2,1
31,2,-1,0,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,1,0,1,0,3,1
30,2,6,1,-1.1,94.199,-37.5,0.88,4963.6,8,2,5,1,0,0,9,3,2
38,1,-1,0,1.4,94.465,-41.8,4.864,5228.1,0,2,6,0,1,1,4,4,1
30,1,6,2,-1.7,94.215,-40.3,0.846,4991.6,0,2,6,0,0,0,3,2,2
61,1,-1,0,-2.9,92.201,-31.4,0.849,5076.2,5,1,0,1,1,0,1,0,1
30,2,-1,0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,1,0,0,3,0,1
29,6,-1,0,1.4,93.444,-36.1,4.965,5228.1,7,1,5,1,0,0,1,3,1
41,1,-1,0,-2.9,92.963,-40.8,1.262,5076.2,9,2,6,0,0,1,4,3,1
42,2,-1,0,-1.8,92.893,-46.2,1.281,5099.1,9,2,5,0,0,0,6,4,1
33,1,6,2,-1.7,94.027,-38.3,0.899,4991.6,4,1,6,0,0,1,1,2,2
28,1,-1,0,-1.7,94.055,-39.8,0.729,4991.6,4,2,6,1,0,0,4,2,1
